,tag,제 20 기,제 19 기,제 18 기
0,자산,,,
1,유동자산,1982768917805,2163074840988,1691202854302
2,"현금및현금성자산 (주9,41,42,43)",434105464098,647104059171,396643798594
7,재고자산 (주11),808965987719,746323199447,614747846838
8,"기타유동금융자산 (주12,40,42,43)",373764592,1089659831,23590117
9,기타유동자산 (주13),42995506561,50643842111,81019495093
10,비유동자산,4818646865905,4330594821983,3584671429863
14,이연법인세자산 (주36),38749519773,37441744173,21123266919
15,"유형자산 (주8,16,39,41)",2329834013415,2036044655189,1813288570135
16,"사용권자산 (주8,40)",219793014823,273157209374,0
18,"무형자산 (주6,8,18,39,41)",2063442867186,1787313564367,1544973448428
19,"기타비유동금융자산 (주12,40,42,43)",9768003713,9467262843,10397354014
20,"기타비유동자산 (주13,25)",21927207735,8167795522,18963041157
21,자산총계,6801415783710,6493669662971,5275874284165
22,부채,,,
23,유동부채,1479723875311,1771203779670,1358883491897
30,당기법인세부채 (주36),180411503449,200760674566,192627804993
31,환불부채 (주22),15621411384,17506962997,16700325094
32,"기타유동금융부채 (주23,40,41,42,43)",349310770860,351652442060,199699051620
33,기타유동부채 (주24),154469190790,166756644340,101296295624
34,비유동부채,472496209534,485378218165,322970664268
40,퇴직급여부채 (주25),48752783196,67532645988,34256838606
41,이연법인세부채 (주36),131795665327,95549343156,119995728100
42,"기타비유동금융부채 (주23,40,41,42,43)",157269496925,227136200242,23936993871
43,기타비유동부채 (주24),77369511936,47561968757,30416847780
44,부채총계,1952220084845,2256581997835,1681854156165
54,자본과부채총계,6801415783710,6493669662971,5275874284165
